"p"	"odds"	"expected"	"counts"	"description"
"GO:0034316"	1	0	0.105068815038604	0	"negative regulation of Arp2/3 complex-mediated actin nucleation"
"GO:0034331"	1	0	0.420275260154414	0	"cell junction maintenance"
"GO:0034334"	1	0	0.105068815038604	0	"adherens junction maintenance"
"GO:0034342"	1	0	0.0525344075193018	0	"response to type III interferon"
"GO:0034343"	1	0	0.157603222557905	0	"type III interferon production"
"GO:0034344"	1	0	0.157603222557905	0	"regulation of type III interferon production"
"GO:0034346"	1	0	0.0525344075193018	0	"positive regulation of type III interferon production"
"GO:0034354"	1	0	0.210137630077207	0	"'de novo' NAD biosynthetic process from tryptophan"
"GO:0034356"	1	0	0.0525344075193018	0	"NAD biosynthesis via nicotinamide riboside salvage pathway"
"GO:0034367"	1	0	1.10322255790534	0	"macromolecular complex remodeling"
"GO:0034368"	1	0	1.10322255790534	0	"protein-lipid complex remodeling"
"GO:0034369"	1	0	1.10322255790534	0	"plasma lipoprotein particle remodeling"
"GO:0034370"	1	0	0.57787848271232	0	"triglyceride-rich lipoprotein particle remodeling"
"GO:0034371"	1	0	0.157603222557905	0	"chylomicron remodeling"
"GO:0034372"	1	0	0.57787848271232	0	"very-low-density lipoprotein particle remodeling"
"GO:0034373"	1	0	0.0525344075193018	0	"intermediate-density lipoprotein particle remodeling"
"GO:0034374"	1	0	0.57787848271232	0	"low-density lipoprotein particle remodeling"
"GO:0034375"	1	0	0.630412890231621	0	"high-density lipoprotein particle remodeling"
"GO:0034377"	1	0	0.840550520308828	0	"plasma lipoprotein particle assembly"
"GO:0034378"	1	0	0.105068815038604	0	"chylomicron assembly"
"GO:0034379"	1	0	0.367740852635112	0	"very-low-density lipoprotein particle assembly"
"GO:0034380"	1	0	0.367740852635112	0	"high-density lipoprotein particle assembly"
"GO:0034381"	1	0	1.41842900302115	0	"plasma lipoprotein particle clearance"
"GO:0034382"	1	0	0.210137630077207	0	"chylomicron remnant clearance"
"GO:0034383"	1	0	0.89308492782813	0	"low-density lipoprotein particle clearance"
"GO:0034384"	1	0	0.472809667673716	0	"high-density lipoprotein particle clearance"
"GO:0034389"	1	0	0.57787848271232	0	"lipid particle organization"
"GO:0034390"	1	0	0.57787848271232	0	"smooth muscle cell apoptotic process"
"GO:0034391"	1	0	0.57787848271232	0	"regulation of smooth muscle cell apoptotic process"
"GO:0034392"	1	0	0.262672037596509	0	"negative regulation of smooth muscle cell apoptotic process"
"GO:0034393"	1	0	0.262672037596509	0	"positive regulation of smooth muscle cell apoptotic process"
"GO:0034395"	1	0	0.157603222557905	0	"regulation of transcription from RNA polymerase II promoter in response to iron"
"GO:0034397"	1	0	0.0525344075193018	0	"telomere localization"
"GO:0034401"	1	0	0.0525344075193018	0	"regulation of transcription by chromatin organization"
"GO:0034414"	1	0	0.0525344075193018	0	"tRNA 3'-trailer cleavage, endonucleolytic"
"GO:0034418"	1	0	0.105068815038604	0	"urate biosynthetic process"
"GO:0034421"	1	0	0.157603222557905	0	"post-translational protein acetylation"
"GO:0034433"	1	0	0.57787848271232	0	"steroid esterification"
"GO:0034434"	1	0	0.57787848271232	0	"sterol esterification"
"GO:0034435"	1	0	0.57787848271232	0	"cholesterol esterification"
"GO:0034436"	1	0	0.157603222557905	0	"glycoprotein transport"
"GO:0034439"	1	0	0.105068815038604	0	"lipoprotein lipid oxidation"
"GO:0034441"	1	0	0.157603222557905	0	"plasma lipoprotein particle oxidation"
"GO:0034442"	1	0	0.210137630077207	0	"regulation of lipoprotein oxidation"
"GO:0034443"	1	0	0.157603222557905	0	"negative regulation of lipoprotein oxidation"
"GO:0034444"	1	0	0.105068815038604	0	"regulation of plasma lipoprotein particle oxidation"
"GO:0034445"	1	0	0.105068815038604	0	"negative regulation of plasma lipoprotein particle oxidation"
"GO:0034447"	1	0	0.210137630077207	0	"very-low-density lipoprotein particle clearance"
"GO:0034454"	1	0	0.210137630077207	0	"microtubule anchoring at centrosome"
"GO:0034472"	1	0	0.0525344075193018	0	"snRNA 3'-end processing"
"GO:0034474"	1	0	0.0525344075193018	0	"U2 snRNA 3'-end processing"
"GO:0034497"	1	0	0.210137630077207	0	"protein localization to pre-autophagosomal structure"
"GO:0034498"	1	0	0.157603222557905	0	"early endosome to Golgi transport"
"GO:0034499"	1	0	0.0525344075193018	0	"late endosome to Golgi transport"
"GO:0034501"	1	0	0.472809667673716	0	"protein localization to kinetochore"
"GO:0034508"	1	0	1.73363544813696	0	"centromere complex assembly"
"GO:0034516"	1	0	0.0525344075193018	0	"response to vitamin B6"
"GO:0034551"	1	0	0.105068815038604	0	"mitochondrial respiratory chain complex III assembly"
"GO:0034587"	1	0	0.57787848271232	0	"piRNA metabolic process"
"GO:0034589"	1	0	0.0525344075193018	0	"hydroxyproline transport"
"GO:0034625"	1	0	0.157603222557905	0	"fatty acid elongation, monounsaturated fatty acid"
"GO:0034626"	1	0	0.157603222557905	0	"fatty acid elongation, polyunsaturated fatty acid"
"GO:0034627"	1	0	0.210137630077207	0	"'de novo' NAD biosynthetic process"
"GO:0034633"	1	0	0.0525344075193018	0	"retinol transport"
"GO:0034635"	1	0	0.0525344075193018	0	"glutathione transport"
"GO:0034638"	1	0	0.262672037596509	0	"phosphatidylcholine catabolic process"
"GO:0034643"	1	0	0.420275260154414	0	"establishment of mitochondrion localization, microtubule-mediated"
"GO:0034650"	1	0	0.420275260154414	0	"cortisol metabolic process"
"GO:0034651"	1	0	0.420275260154414	0	"cortisol biosynthetic process"
"GO:0034653"	1	0	0.157603222557905	0	"retinoic acid catabolic process"
"GO:0034656"	1	0	0.157603222557905	0	"nucleobase-containing small molecule catabolic process"
"GO:0034696"	1	0	0.0525344075193018	0	"response to prostaglandin F"
"GO:0034699"	1	0	0.105068815038604	0	"response to luteinizing hormone"
"GO:0034721"	1	0	0.0525344075193018	0	"histone H3-K4 demethylation, trimethyl-H3-K4-specific"
"GO:0034723"	1	0	0.472809667673716	0	"DNA replication-dependent nucleosome organization"
"GO:0034724"	1	0	1.62856663309836	0	"DNA replication-independent nucleosome organization"
"GO:0034727"	1	0	0.105068815038604	0	"piecemeal microautophagy of nucleus"
"GO:0034729"	1	0	0.105068815038604	0	"histone H3-K79 methylation"
"GO:0034755"	1	0	0.210137630077207	0	"iron ion transmembrane transport"
"GO:0034769"	1	0	0.105068815038604	0	"basement membrane disassembly"
"GO:0034773"	1	0	0.210137630077207	0	"histone H4-K20 trimethylation"
"GO:0034776"	1	0	0.472809667673716	0	"response to histamine"
"GO:0034959"	1	0	0.0525344075193018	0	"endothelin maturation"
"GO:0034970"	1	0	0.0525344075193018	0	"histone H3-R2 methylation"
"GO:0034971"	1	0	0.0525344075193018	0	"histone H3-R17 methylation"
"GO:0034975"	1	0	0.105068815038604	0	"protein folding in endoplasmic reticulum"
"GO:0034982"	1	0	0.315206445115811	0	"mitochondrial protein processing"
"GO:0035021"	1	0	0.157603222557905	0	"negative regulation of Rac protein signal transduction"
"GO:0035022"	1	0	0.210137630077207	0	"positive regulation of Rac protein signal transduction"
"GO:0035024"	1	0	0.57787848271232	0	"negative regulation of Rho protein signal transduction"
"GO:0035026"	1	0	0.105068815038604	0	"leading edge cell differentiation"
"GO:0035037"	1	0	0.0525344075193018	0	"sperm entry"
"GO:0035038"	1	0	0.0525344075193018	0	"female pronucleus assembly"
"GO:0035039"	1	0	0.0525344075193018	0	"male pronucleus assembly"
"GO:0035041"	1	0	0.0525344075193018	0	"sperm chromatin decondensation"
"GO:0035042"	1	0	0.0525344075193018	0	"fertilization, exchange of chromosomal proteins"
"GO:0035048"	1	0	0.0525344075193018	0	"splicing factor protein import into nucleus"
"GO:0035058"	1	0	0.57787848271232	0	"nonmotile primary cilium assembly"
"GO:0035063"	1	0	0.0525344075193018	0	"nuclear speck organization"
"GO:0035082"	1	0	0.57787848271232	0	"axoneme assembly"
"GO:0035087"	1	0	0.0525344075193018	0	"siRNA loading onto RISC involved in RNA interference"
"GO:0035089"	1	0	0.262672037596509	0	"establishment of apical/basal cell polarity"
"GO:0035090"	1	0	0.157603222557905	0	"maintenance of apical/basal cell polarity"
"GO:0035092"	1	0	0.315206445115811	0	"sperm chromatin condensation"
"GO:0035093"	1	0	0.210137630077207	0	"spermatogenesis, exchange of chromosomal proteins"
"GO:0035095"	1	0	0.420275260154414	0	"behavioral response to nicotine"
"GO:0035105"	1	0	0.0525344075193018	0	"sterol regulatory element binding protein import into nucleus"
"GO:0035106"	1	0	0.105068815038604	0	"operant conditioning"
"GO:0035166"	1	0	0.157603222557905	0	"post-embryonic hemopoiesis"
"GO:0035227"	1	0	0.0525344075193018	0	"regulation of glutamate-cysteine ligase activity"
"GO:0035229"	1	0	0.0525344075193018	0	"positive regulation of glutamate-cysteine ligase activity"
"GO:0035234"	1	0	0.367740852635112	0	"ectopic germ cell programmed cell death"
"GO:0035238"	1	0	0.0525344075193018	0	"vitamin A biosynthetic process"
"GO:0035261"	1	0	0.105068815038604	0	"external genitalia morphogenesis"
"GO:0035262"	1	0	0.0525344075193018	0	"gonad morphogenesis"
"GO:0035268"	1	0	0.315206445115811	0	"protein mannosylation"
"GO:0035269"	1	0	0.315206445115811	0	"protein O-linked mannosylation"
"GO:0035278"	1	0	0.367740852635112	0	"negative regulation of translation involved in gene silencing by miRNA"
"GO:0035279"	1	0	0.105068815038604	0	"mRNA cleavage involved in gene silencing by miRNA"
"GO:0035280"	1	0	0.105068815038604	0	"miRNA loading onto RISC involved in gene silencing by miRNA"
"GO:0035283"	1	0	0.157603222557905	0	"central nervous system segmentation"
"GO:0035284"	1	0	0.157603222557905	0	"brain segmentation"
"GO:0035313"	1	0	0.367740852635112	0	"wound healing, spreading of epidermal cells"
"GO:0035330"	1	0	0.367740852635112	0	"regulation of hippo signaling"
"GO:0035331"	1	0	0.210137630077207	0	"negative regulation of hippo signaling"
"GO:0035332"	1	0	0.0525344075193018	0	"positive regulation of hippo signaling"
"GO:0035336"	1	0	0.998153742866734	0	"long-chain fatty-acyl-CoA metabolic process"
"GO:0035337"	1	0	1.31336018798254	0	"fatty-acyl-CoA metabolic process"
"GO:0035338"	1	0	0.735481705270225	0	"long-chain fatty-acyl-CoA biosynthetic process"
"GO:0035349"	1	0	0.0525344075193018	0	"coenzyme A transmembrane transport"
"GO:0035350"	1	0	0.0525344075193018	0	"FAD transmembrane transport"
"GO:0035356"	1	0	0.105068815038604	0	"cellular triglyceride homeostasis"
"GO:0035358"	1	0	0.367740852635112	0	"regulation of peroxisome proliferator activated receptor signaling pathway"
"GO:0035359"	1	0	0.105068815038604	0	"negative regulation of peroxisome proliferator activated receptor signaling pathway"
"GO:0035360"	1	0	0.157603222557905	0	"positive regulation of peroxisome proliferator activated receptor signaling pathway"
"GO:0035376"	1	0	0.315206445115811	0	"sterol import"
"GO:0035377"	1	0	0.0525344075193018	0	"transepithelial water transport"
"GO:0035378"	1	0	0.0525344075193018	0	"carbon dioxide transmembrane transport"
"GO:0035382"	1	0	0.315206445115811	0	"sterol transmembrane transport"
"GO:0035383"	1	0	3.41473648875462	0	"thioester metabolic process"
"GO:0035384"	1	0	1.68110104061766	0	"thioester biosynthetic process"
"GO:0035385"	1	0	0.105068815038604	0	"Roundabout signaling pathway"
"GO:0035397"	1	0	0.0525344075193018	0	"helper T cell enhancement of adaptive immune response"
"GO:0035404"	1	0	0.472809667673716	0	"histone-serine phosphorylation"
"GO:0035406"	1	0	0.0525344075193018	0	"histone-tyrosine phosphorylation"
"GO:0035407"	1	0	0.105068815038604	0	"histone H3-T11 phosphorylation"
"GO:0035409"	1	0	0.0525344075193018	0	"histone H3-Y41 phosphorylation"
"GO:0035418"	1	0	0.472809667673716	0	"protein localization to synapse"
"GO:0035419"	1	0	0.0525344075193018	0	"activation of MAPK activity involved in innate immune response"
"GO:0035425"	1	0	0.0525344075193018	0	"autocrine signaling"
"GO:0035426"	1	0	0.210137630077207	0	"extracellular matrix-cell signaling"
"GO:0035428"	1	0	0.0525344075193018	0	"hexose transmembrane transport"
"GO:0035434"	1	0	0.262672037596509	0	"copper ion transmembrane transport"
"GO:0035435"	1	0	0.472809667673716	0	"phosphate ion transmembrane transport"
"GO:0035441"	1	0	0.157603222557905	0	"cell migration involved in vasculogenesis"
"GO:0035442"	1	0	0.105068815038604	0	"dipeptide transmembrane transport"
"GO:0035444"	1	0	0.0525344075193018	0	"nickel cation transmembrane transport"
"GO:0035445"	1	0	0.0525344075193018	0	"borate transmembrane transport"
"GO:0035461"	1	0	0.105068815038604	0	"vitamin transmembrane transport"
"GO:0035469"	1	0	0.157603222557905	0	"determination of pancreatic left/right asymmetry"
"GO:0035470"	1	0	0.105068815038604	0	"positive regulation of vascular wound healing"
"GO:0035482"	1	0	0.105068815038604	0	"gastric motility"
"GO:0035483"	1	0	0.105068815038604	0	"gastric emptying"
"GO:0035490"	1	0	0.0525344075193018	0	"regulation of leukotriene production involved in inflammatory response"
"GO:0035491"	1	0	0.0525344075193018	0	"positive regulation of leukotriene production involved in inflammatory response"
"GO:0035494"	1	0	0.105068815038604	0	"SNARE complex disassembly"
"GO:0035498"	1	0	0.0525344075193018	0	"carnosine metabolic process"
"GO:0035499"	1	0	0.0525344075193018	0	"carnosine biosynthetic process"
"GO:0035502"	1	0	0.210137630077207	0	"metanephric part of ureteric bud development"
"GO:0035504"	1	0	0.0525344075193018	0	"regulation of myosin light chain kinase activity"
"GO:0035505"	1	0	0.0525344075193018	0	"positive regulation of myosin light chain kinase activity"
"GO:0035509"	1	0	0.0525344075193018	0	"negative regulation of myosin-light-chain-phosphatase activity"
"GO:0035510"	1	0	0.735481705270225	0	"DNA dealkylation"
"GO:0035518"	1	0	0.57787848271232	0	"histone H2A monoubiquitination"
"GO:0035520"	1	0	0.420275260154414	0	"monoubiquitinated protein deubiquitination"
"GO:0035521"	1	0	0.210137630077207	0	"monoubiquitinated histone deubiquitination"
"GO:0035522"	1	0	0.210137630077207	0	"monoubiquitinated histone H2A deubiquitination"
"GO:0035523"	1	0	0.105068815038604	0	"protein K29-linked deubiquitination"
"GO:0035524"	1	0	0.0525344075193018	0	"proline transmembrane transport"
"GO:0035526"	1	0	0.105068815038604	0	"retrograde transport, plasma membrane to Golgi"
"GO:0035542"	1	0	0.105068815038604	0	"regulation of SNARE complex assembly"
"GO:0035544"	1	0	0.0525344075193018	0	"negative regulation of SNARE complex assembly"
"GO:0035545"	1	0	0.0525344075193018	0	"determination of left/right asymmetry in nervous system"
"GO:0035546"	1	0	0.0525344075193018	0	"interferon-beta secretion"
"GO:0035547"	1	0	0.0525344075193018	0	"regulation of interferon-beta secretion"
"GO:0035548"	1	0	0.0525344075193018	0	"negative regulation of interferon-beta secretion"
"GO:0035561"	1	0	0.420275260154414	0	"regulation of chromatin binding"
"GO:0035562"	1	0	0.262672037596509	0	"negative regulation of chromatin binding"
"GO:0035563"	1	0	0.157603222557905	0	"positive regulation of chromatin binding"
"GO:0035564"	1	0	0.157603222557905	0	"regulation of kidney size"
"GO:0035566"	1	0	0.105068815038604	0	"regulation of metanephros size"
"GO:0035568"	1	0	0.0525344075193018	0	"N-terminal peptidyl-proline methylation"
"GO:0035570"	1	0	0.0525344075193018	0	"N-terminal peptidyl-serine methylation"
"GO:0035572"	1	0	0.0525344075193018	0	"N-terminal peptidyl-serine dimethylation"
"GO:0035573"	1	0	0.0525344075193018	0	"N-terminal peptidyl-serine trimethylation"
"GO:0035574"	1	0	0.105068815038604	0	"histone H4-K20 demethylation"
"GO:0035581"	1	0	0.315206445115811	0	"sequestering of extracellular ligand from receptor"
"GO:0035582"	1	0	0.157603222557905	0	"sequestering of BMP in extracellular matrix"
"GO:0035583"	1	0	0.105068815038604	0	"sequestering of TGFbeta in extracellular matrix"
"GO:0035589"	1	0	0.472809667673716	0	"G-protein coupled purinergic nucleotide receptor signaling pathway"
"GO:0035590"	1	0	0.788016112789527	0	"purinergic nucleotide receptor signaling pathway"
"GO:0035602"	1	0	0.0525344075193018	0	"fibroblast growth factor receptor signaling pathway involved in negative regulation of apoptotic process in bone marrow"
"GO:0035603"	1	0	0.0525344075193018	0	"fibroblast growth factor receptor signaling pathway involved in hemopoiesis"
"GO:0035604"	1	0	0.0525344075193018	0	"fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow"
"GO:0035606"	1	0	0.0525344075193018	0	"peptidyl-cysteine S-trans-nitrosylation"
"GO:0035607"	1	0	0.105068815038604	0	"fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development"
"GO:0035608"	1	0	0.0525344075193018	0	"protein deglutamylation"
"GO:0035609"	1	0	0.0525344075193018	0	"C-terminal protein deglutamylation"
"GO:0035610"	1	0	0.0525344075193018	0	"protein side chain deglutamylation"
"GO:0035617"	1	0	0.105068815038604	0	"stress granule disassembly"
"GO:0035621"	1	0	0.105068815038604	0	"ER to Golgi ceramide transport"
"GO:0035622"	1	0	0.105068815038604	0	"intrahepatic bile duct development"
"GO:0035623"	1	0	0.0525344075193018	0	"renal glucose absorption"
"GO:0035624"	1	0	0.210137630077207	0	"receptor transactivation"
"GO:0035625"	1	0	0.157603222557905	0	"epidermal growth factor-activated receptor transactivation by G-protein coupled receptor signaling pathway"
"GO:0035627"	1	0	0.105068815038604	0	"ceramide transport"
"GO:0035630"	1	0	0.262672037596509	0	"bone mineralization involved in bone maturation"
"GO:0035633"	1	0	0.0525344075193018	0	"maintenance of blood-brain barrier"
"GO:0035634"	1	0	0.157603222557905	0	"response to stilbenoid"
"GO:0035635"	1	0	0.0525344075193018	0	"entry of bacterium into host cell"
"GO:0035640"	1	0	0.682947297750923	0	"exploration behavior"
"GO:0035641"	1	0	0.420275260154414	0	"locomotory exploration behavior"
"GO:0035644"	1	0	0.0525344075193018	0	"phosphoanandamide dephosphorylation"
"GO:0035645"	1	0	0.0525344075193018	0	"enteric smooth muscle cell differentiation"
"GO:0035646"	1	0	0.367740852635112	0	"endosome to melanosome transport"
"GO:0035655"	1	0	0.0525344075193018	0	"interleukin-18-mediated signaling pathway"
"GO:0035659"	1	0	0.0525344075193018	0	"Wnt signaling pathway involved in wound healing, spreading of epidermal cells"
"GO:0035664"	1	0	0.0525344075193018	0	"TIRAP-dependent toll-like receptor signaling pathway"
"GO:0035665"	1	0	0.0525344075193018	0	"TIRAP-dependent toll-like receptor 4 signaling pathway"
"GO:0035668"	1	0	0.0525344075193018	0	"TRAM-dependent toll-like receptor signaling pathway"
"GO:0035669"	1	0	0.0525344075193018	0	"TRAM-dependent toll-like receptor 4 signaling pathway"
"GO:0035672"	1	0	0.210137630077207	0	"oligopeptide transmembrane transport"
"GO:0035674"	1	0	0.0525344075193018	0	"tricarboxylic acid transmembrane transport"
"GO:0035684"	1	0	0.0525344075193018	0	"helper T cell extravasation"
"GO:0035694"	1	0	0.105068815038604	0	"mitochondrial protein catabolic process"
"GO:0035696"	1	0	0.157603222557905	0	"monocyte extravasation"
"GO:0035697"	1	0	0.157603222557905	0	"CD8-positive, alpha-beta T cell extravasation"
"GO:0035698"	1	0	0.105068815038604	0	"CD8-positive, alpha-beta cytotoxic T cell extravasation"
"GO:0035700"	1	0	0.0525344075193018	0	"astrocyte chemotaxis"
"GO:0035701"	1	0	0.157603222557905	0	"hematopoietic stem cell migration"
"GO:0035704"	1	0	0.0525344075193018	0	"helper T cell chemotaxis"
"GO:0035705"	1	0	0.0525344075193018	0	"T-helper 17 cell chemotaxis"
"GO:0035708"	1	0	0.0525344075193018	0	"interleukin-4-dependent isotype switching to IgE isotypes"
"GO:0035711"	1	0	0.0525344075193018	0	"T-helper 1 cell activation"
"GO:0035712"	1	0	0.105068815038604	0	"T-helper 2 cell activation"
"GO:0035713"	1	0	0.0525344075193018	0	"response to nitrogen dioxide"
"GO:0035714"	1	0	0.0525344075193018	0	"cellular response to nitrogen dioxide"
"GO:0035721"	1	0	0.105068815038604	0	"intraciliary retrograde transport"
"GO:0035722"	1	0	0.157603222557905	0	"interleukin-12-mediated signaling pathway"
"GO:0035723"	1	0	0.0525344075193018	0	"interleukin-15-mediated signaling pathway"
"GO:0035724"	1	0	0.0525344075193018	0	"CD24 biosynthetic process"
"GO:0035726"	1	0	0.157603222557905	0	"common myeloid progenitor cell proliferation"
"GO:0035732"	1	0	0.0525344075193018	0	"nitric oxide storage"
"GO:0035733"	1	0	0.105068815038604	0	"hepatic stellate cell activation"
"GO:0035735"	1	0	0.210137630077207	0	"intraciliary transport involved in cilium morphogenesis"
"GO:0035739"	1	0	0.105068815038604	0	"CD4-positive, alpha-beta T cell proliferation"
"GO:0035740"	1	0	0.105068815038604	0	"CD8-positive, alpha-beta T cell proliferation"
"GO:0035744"	1	0	0.0525344075193018	0	"T-helper 1 cell cytokine production"
"GO:0035746"	1	0	0.0525344075193018	0	"granzyme A production"
"GO:0035747"	1	0	0.210137630077207	0	"natural killer cell chemotaxis"
"GO:0035750"	1	0	0.0525344075193018	0	"protein localization to myelin sheath abaxonal region"
"GO:0035751"	1	0	0.262672037596509	0	"regulation of lysosomal lumen pH"
"GO:0035752"	1	0	0.0525344075193018	0	"lysosomal lumen pH elevation"
"GO:0035754"	1	0	0.262672037596509	0	"B cell chemotaxis"
"GO:0035759"	1	0	0.105068815038604	0	"mesangial cell-matrix adhesion"
"GO:0035766"	1	0	0.0525344075193018	0	"cell chemotaxis to fibroblast growth factor"
"GO:0035768"	1	0	0.0525344075193018	0	"endothelial cell chemotaxis to fibroblast growth factor"
"GO:0035769"	1	0	0.0525344075193018	0	"B cell chemotaxis across high endothelial venule"
"GO:0035771"	1	0	0.210137630077207	0	"interleukin-4-mediated signaling pathway"
"GO:0035772"	1	0	0.0525344075193018	0	"interleukin-13-mediated signaling pathway"
"GO:0035782"	1	0	0.0525344075193018	0	"mature natural killer cell chemotaxis"
"GO:0035783"	1	0	0.0525344075193018	0	"CD4-positive, alpha-beta T cell costimulation"
"GO:0035786"	1	0	0.0525344075193018	0	"protein complex oligomerization"
"GO:0035787"	1	0	0.262672037596509	0	"cell migration involved in kidney development"
"GO:0035788"	1	0	0.210137630077207	0	"cell migration involved in metanephros development"
"GO:0035789"	1	0	0.210137630077207	0	"metanephric mesenchymal cell migration"
"GO:0035790"	1	0	0.105068815038604	0	"platelet-derived growth factor receptor-alpha signaling pathway"
"GO:0035791"	1	0	0.367740852635112	0	"platelet-derived growth factor receptor-beta signaling pathway"
"GO:0035793"	1	0	0.157603222557905	0	"positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway"
"GO:0035795"	1	0	0.0525344075193018	0	"negative regulation of mitochondrial membrane permeability"
"GO:0035801"	1	0	0.105068815038604	0	"adrenal cortex development"
"GO:0035802"	1	0	0.105068815038604	0	"adrenal cortex formation"
"GO:0035803"	1	0	0.105068815038604	0	"egg coat formation"
"GO:0035809"	1	0	0.840550520308828	0	"regulation of urine volume"
"GO:0035810"	1	0	0.57787848271232	0	"positive regulation of urine volume"
"GO:0035811"	1	0	0.262672037596509	0	"negative regulation of urine volume"
"GO:0035812"	1	0	0.998153742866734	0	"renal sodium excretion"
"GO:0035813"	1	0	0.998153742866734	0	"regulation of renal sodium excretion"
"GO:0035814"	1	0	0.210137630077207	0	"negative regulation of renal sodium excretion"
"GO:0035815"	1	0	0.682947297750923	0	"positive regulation of renal sodium excretion"
"GO:0035822"	1	0	0.105068815038604	0	"gene conversion"
"GO:0035825"	1	0	1.57603222557905	0	"reciprocal DNA recombination"
"GO:0035826"	1	0	0.315206445115811	0	"rubidium ion transport"
"GO:0035844"	1	0	0.210137630077207	0	"cloaca development"
"GO:0035845"	1	0	0.262672037596509	0	"photoreceptor cell outer segment organization"
"GO:0035853"	1	0	0.0525344075193018	0	"chromosome passenger complex localization to spindle midzone"
"GO:0035864"	1	0	0.367740852635112	0	"response to potassium ion"
"GO:0035865"	1	0	0.315206445115811	0	"cellular response to potassium ion"
"GO:0035871"	1	0	0.262672037596509	0	"protein K11-linked deubiquitination"
"GO:0035873"	1	0	0.157603222557905	0	"lactate transmembrane transport"
"GO:0035874"	1	0	0.0525344075193018	0	"cellular response to copper ion starvation"
"GO:0035878"	1	0	0.367740852635112	0	"nail development"
"GO:0035879"	1	0	0.105068815038604	0	"plasma membrane lactate transport"
"GO:0035880"	1	0	0.157603222557905	0	"embryonic nail plate morphogenesis"
"GO:0035881"	1	0	0.210137630077207	0	"amacrine cell differentiation"
"GO:0035887"	1	0	0.0525344075193018	0	"aortic smooth muscle cell differentiation"
"GO:0035902"	1	0	0.262672037596509	0	"response to immobilization stress"
"GO:0035905"	1	0	0.157603222557905	0	"ascending aorta development"
"GO:0035910"	1	0	0.157603222557905	0	"ascending aorta morphogenesis"
"GO:0035921"	1	0	0.0525344075193018	0	"desmosome disassembly"
"GO:0035926"	1	0	0.0525344075193018	0	"chemokine (C-C motif) ligand 2 secretion"
"GO:0035929"	1	0	0.998153742866734	0	"steroid hormone secretion"
"GO:0035930"	1	0	0.682947297750923	0	"corticosteroid hormone secretion"
"GO:0035931"	1	0	0.157603222557905	0	"mineralocorticoid secretion"
"GO:0035932"	1	0	0.157603222557905	0	"aldosterone secretion"
"GO:0035933"	1	0	0.525344075193018	0	"glucocorticoid secretion"
"GO:0035934"	1	0	0.262672037596509	0	"corticosterone secretion"
"GO:0035935"	1	0	0.105068815038604	0	"androgen secretion"
"GO:0035936"	1	0	0.0525344075193018	0	"testosterone secretion"
"GO:0035945"	1	0	0.0525344075193018	0	"mitochondrial ncRNA surveillance"
"GO:0035946"	1	0	0.0525344075193018	0	"mitochondrial mRNA surveillance"
"GO:0035947"	1	0	0.105068815038604	0	"regulation of gluconeogenesis by regulation of transcription from RNA polymerase II promoter"
"GO:0035962"	1	0	0.315206445115811	0	"response to interleukin-13"
"GO:0035963"	1	0	0.157603222557905	0	"cellular response to interleukin-13"
"GO:0035965"	1	0	0.262672037596509	0	"cardiolipin acyl-chain remodeling"
"GO:0035970"	1	0	0.420275260154414	0	"peptidyl-threonine dephosphorylation"
"GO:0035971"	1	0	0.0525344075193018	0	"peptidyl-histidine dephosphorylation"
"GO:0035973"	1	0	0.0525344075193018	0	"aggrephagy"
"GO:0035978"	1	0	0.0525344075193018	0	"histone H2A-S139 phosphorylation"
"GO:0035981"	1	0	0.0525344075193018	0	"tongue muscle cell differentiation"
"GO:0035983"	1	0	0.0525344075193018	0	"response to trichostatin A"
"GO:0035984"	1	0	0.0525344075193018	0	"cellular response to trichostatin A"
"GO:0035986"	1	0	0.157603222557905	0	"senescence-associated heterochromatin focus assembly"
"GO:0035988"	1	0	0.525344075193018	0	"chondrocyte proliferation"
"GO:0035989"	1	0	0.262672037596509	0	"tendon development"
"GO:0035990"	1	0	0.157603222557905	0	"tendon cell differentiation"
"GO:0035992"	1	0	0.157603222557905	0	"tendon formation"
"GO:0035993"	1	0	0.105068815038604	0	"deltoid tuberosity development"
"GO:0035994"	1	0	0.157603222557905	0	"response to muscle stretch"
"GO:0035995"	1	0	0.105068815038604	0	"detection of muscle stretch"
"GO:0035998"	1	0	0.105068815038604	0	"7,8-dihydroneopterin 3'-triphosphate biosynthetic process"
"GO:0035999"	1	0	0.367740852635112	0	"tetrahydrofolate interconversion"
"GO:0036005"	1	0	0.367740852635112	0	"response to macrophage colony-stimulating factor"
"GO:0036006"	1	0	0.367740852635112	0	"cellular response to macrophage colony-stimulating factor stimulus"
"GO:0036010"	1	0	0.525344075193018	0	"protein localization to endosome"
"GO:0036017"	1	0	0.210137630077207	0	"response to erythropoietin"
"GO:0036018"	1	0	0.210137630077207	0	"cellular response to erythropoietin"
"GO:0036031"	1	0	0.0525344075193018	0	"recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex"
"GO:0036034"	1	0	0.0525344075193018	0	"mediator complex assembly"
"GO:0036035"	1	0	0.420275260154414	0	"osteoclast development"
